Date,Year,Month,CD_UF,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,Pop0_19_Urban_UF,PopTotal_Urban_UF,Pop0_19_Rural_UF,PopTotal_Rural_UF,Pop0_19_UF,PopTotal_UF,cases_total,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,t_sem_agua_esgoto,t_sem_lixo,t_vulner_mais1h,t_analf_15m,t_cdom_fundin,t_p15a24_nada,t_vulner,t_desocup18m,t_p18m_fundin_informal,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,t_pop18m_fundc,idhm_educ_sub_freq,renda_per_capita,pea10a14,pea15a17,pea18m,t_eletrica,t_densidadem2,rdpc_def_vulner,t_analf_18m,t_formal_18m,t_fundc_ocup18m,t_medioc_ocup18m
2019-03-01,2019,3,41,199298.982,0.3161158878437319,291.6751804336883,80.60198214747166,302.70115948242017,288.83496641823706,93877.97892444863,295.1973972658392,1.1113627819460585,-0.9403874650024612,-0.05183981396827204,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,4254,945,3309,83.59625413995099,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
2019-03-01,2019,3,42,95560.41099999998,0.2812083535315769,291.8724951941183,82.48222330571919,302.9335273109504,288.4216608121192,97192.01256992122,294.9984114945969,1.6837216309106569,-0.45448667375807134,0.07599947120943638,864.8237384523103,375.9523626569293,170.81200111515906,142.31739360312235,29327.427971001107,1589061,5247913,318438,1000523,1907499,6248436,311,52,259,84.22603877127325,2.333481858615684,0.192,0.128,0.253,0.194,0.78,0.69,5.28,4.13,22.69,3.75,12.36,3.4,26.87,0.774,0.86,0.697,0.773,0.589,58.87,0.759,983.9,45143,142653,3363169,99.81,13.15,172.86,4.37,72.15,65.84,46.22
2019-03-01,2019,3,43,268533.02199999976,0.363566159268608,290.5579393573367,77.83760825419976,304.99292822453174,285.6134422354924,99012.58280958443,294.60219192549874,1.6058888121861583,-0.8376305106652407,0.2417303479053417,450.80164222148846,220.65643626482327,80.91710053433121,67.42313804124554,6569.658978140978,2655710,9100291,449531,1593638,3105241,10693929,157,27,130,87.09739941591548,1.424623314300878,0.234,0.17,0.3,0.231,0.89,0.76,7.1,4.52,27.02,6.03,18.65,4.56,30.8,0.746,0.84,0.642,0.769,0.563,56.29,0.686,959.24,67457,194857,5569515,99.71,16.25,164.45,4.75,66.38,62.95,43.64
2019-03-01,2019,3,50,352086.5610000001,0.41863151244595237,293.89529921099796,73.94500625700957,305.60925462302475,292.43230033789877,96820.74059461987,298.8971496945027,0.9891574517754385,-0.6055685822057616,-0.15932432180102704,659.1494391235038,393.66477409729885,226.51650045079182,72.65779244596642,5956.018786831327,702472,2097238,135232,351786,837704,2449024,17473,5043,12430,78.38443182943801,0.27943006788261043,0.289,0.224,0.369,0.273,3.93,1.36,8.32,7.67,31.01,9.08,26.83,5.69,33.9,0.729,0.833,0.629,0.74,0.536,53.6,0.682,799.34,15831,47677,1198287,98.63,24.97,158.74,8.21,59.39,60.31,43.09
2019-03-01,2019,3,51,903207.0499999998,0.3744797418723924,295.7709586335838,82.19165530969804,305.5905770237742,294.6083430291544,97418.83833981233,299.0599376985974,1.8985670172925684,-0.18941710542371248,-0.2508572274747732,643.4073101509593,330.73179909282896,191.27939239345238,76.18472973045398,7479.342402525187,859787,2482801,204230,552321,1064017,3035122,1182,407,775,79.05379605506293,0.09514243361287446,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34
2019-03-01,2019,3,52,340242.85400000017,0.37158411081911635,293.2343589680989,79.16530859646079,303.978996189275,291.8258802807797,92765.10778021302,297.06687296736214,2.044028271995066,-0.6174533982854563,0.04487612303878453,1030.4609085130921,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,1788402,5420714,186737,583074,1975139,6003788,18563,4233,14330,80.76207865601262,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87
2019-03-01,2019,3,53,5760.7840000000015,0.27027460735159825,291.90736703839536,78.8723054396616,302.9469662211761,290.8433571423574,90071.32348264998,295.7607342925084,2.3858217593690965,-0.7659227083544055,0.19018725566451888,1345.0,1034.5635178543582,734.0,113.28742885662999,12834.041536946,796905,2482210,32333,87950,829238,2570160,5011,1238,3773,86.52608388756781,10.217211449211248,0.294,0.412,0.265,0.204,0.72,1.13,22.45,3.47,17.14,5.13,16.0,7.58,18.69,0.824,0.873,0.742,0.863,0.723,72.32,0.751,1715.11,10706,36652,1361053,99.91,23.48,171.62,3.66,71.62,76.39,61.0
2019-04-01,2019,4,11,237765.34699999998,0.34583300180850673,296.63158479700377,88.81810421492865,305.3286020115649,293.08279553246535,98892.48795320008,298.6133868293178,1.7877316642453096,-0.2686524375068025,-0.13182595046326098,499.5749256436695,197.73051198793806,94.78054529895822,49.347550913745934,2936.506225905438,423582,1149180,156693,413229,580275,1562409,87,32,55,75.7667728003439,0.2197641996098389,0.319,0.231,0.4,0.325,12.43,5.36,4.73,8.73,34.25,10.29,33.33,5.19,41.1,0.69,0.8,0.577,0.712,0.48,48.0,0.633,670.82,18698,34904,723839,97.26,27.15,144.93,9.42,51.72,53.83,36.93
2019-04-01,2019,4,12,164173.43099999995,0.33877944217169076,296.07269710542613,86.88755453132968,304.938565669652,291.9054304135089,98621.2904405081,298.41437012252266,1.6490210099880394,-0.11388456106670752,-0.2845494871357523,376.5254846576758,221.03575193104783,134.591442542454,32.614629283625916,1110.6190483548264,222201,532279,102012,201280,324213,733559,479,167,312,90.69650735300073,0.09622201115707561,0.443,0.36,0.564,0.405,28.09,6.37,5.04,16.48,41.14,17.41,50.97,7.46,43.75,0.663,0.777,0.559,0.671,0.488,48.8,0.599,522.15,9054,11629,283968,91.14,46.05,119.68,17.79,46.45,55.2,39.61
2019-04-01,2019,4,13,1559167.8779999998,0.24386278237198092,297.19362861171135,88.31329007003677,305.50773162328795,295.9547250025601,100274.35021122274,299.2809917960153,4.054034265257676,-0.7693463138248473,-0.11234542411204596,225.84921203736525,73.23644733163516,-1.2478377490144188,32.67217403973415,1385.171272552527,1143830,2755490,376977,728495,1520807,3483985,145,56,89,97.86484527564976,0.03548340111202974,0.488,0.515,0.516,0.433,20.98,7.02,14.12,9.84,33.69,17.09,51.78,9.55,39.68,0.674,0.805,0.561,0.677,0.549,54.87,0.567,539.8,43891,57371,1371781,92.18,57.95,117.5,10.47,44.56,60.21,44.01
2019-04-01,2019,4,14,223644.527,0.1937550597853361,293.2134310351851,58.89720234450224,310.2329774986382,296.6276243120024,99469.17879428182,302.2956821373934,1.1991892007652192,-2.3411030990153354,-0.7111799417269675,744.4676599797104,141.3412813073238,49.928329622468524,65.15235055449573,12694.573314144332,142324,344859,53544,105620,195868,450479,54,18,36,93.94006185852484,0.08342744554214587,0.366,0.245,0.483,0.37,12.44,3.32,5.88,10.33,28.92,15.71,45.72,7.6,35.56,0.707,0.809,0.628,0.695,0.587,58.74,0.65,605.59,5441,8041,184044,90.73,51.22,115.71,11.01,47.99,66.08,50.44
2019-04-01,2019,4,15,1240882.4709999992,0.17685917782633673,296.6763967851365,89.11664947919512,303.87630136138364,295.76832075692477,100190.2603270309,298.60558026995363,4.554635951232017,-0.8779532045426051,-0.7732168781368698,240.00480368750982,85.23887023346992,14.166811963143369,35.33005717101935,2730.5914495309544,2023361,5191559,1118217,2389492,3141578,7581051,740,294,446,85.31507072612324,0.042289831910926654,0.469,0.457,0.494,0.457,29.05,8.08,8.59,11.74,40.81,18.4,55.99,9.03,46.68,0.646,0.789,0.528,0.646,0.474,47.35,0.557,446.76,88495,126117,2992002,91.89,49.4,122.69,12.58,37.38,52.11,34.22
2019-04-01,2019,4,16,142470.76199999996,0.10008984137016073,296.40027152593325,89.23080303635692,304.0861007579573,295.6096220239082,100631.15499112765,298.3019491236459,4.04096884314113,-1.1312208549039626,-1.2754937998545703,202.9764833628567,47.532481136414084,-7.485522593596066,29.766024436344384,1518.2972287230468,259566,601036,35568,68490,295134,669526,25,16,9,96.48248317959384,0.041913022896286796,0.404,0.373,0.451,0.388,21.51,3.62,8.5,8.4,24.29,16.02,45.22,11.49,32.55,0.708,0.813,0.629,0.694,0.618,61.75,0.634,598.98,6109,10381,280616,98.27,53.98,132.64,9.09,49.11,66.72,50.87
2019-04-01,2019,4,17,277423.63000000006,0.35820821307433537,295.6389799124634,81.01116352851015,305.02683523574706,294.9358902893305,97762.81106604775,299.15651193616566,2.599256584259654,-0.4640586097427002,-0.27122290766539336,587.5561370347212,299.4218280338077,180.92446392881538,73.75689968828037,7767.269100846347,420392,1090106,116899,293339,537291,1383445,2385,872,1513,78.85206775424284,0.03065694360649091,0.336,0.212,0.418,0.378,8.07,5.65,5.27,13.09,30.3,14.32,44.71,6.9,40.72,0.699,0.793,0.624,0.69,0.526,52.55,0.68,586.62,11961,26098,594351,94.74,31.22,137.04,14.14,47.16,61.15,45.29
2019-04-01,2019,4,21,329651.49499999976,0.21992432903512643,296.6192701083766,87.9155334554142,303.7808448752115,295.60668612818773,100000.03276850417,298.77759519134503,5.634574675802692,-0.8014339227711577,-0.6559741593538281,211.2221847727737,101.63754559409205,32.43830957921235,31.49335058592494,1546.5824176034332,1618690,4147149,1097637,2427640,2716327,6574789,1079,548,531,74.03201119839066,0.10805893765496616,0.521,0.526,0.534,0.503,23.99,20.92,9.9,20.87,42.56,21.56,63.58,8.56,50.99,0.639,0.757,0.562,0.612,0.444,44.36,0.632,360.34,69132,100920,2424519,96.1,42.7,113.11,22.51,33.2,51.08,35.2
2019-04-01,2019,4,22,251755.4849999999,0.2940827524808415,295.74875826069785,81.90665483171689,304.9599964874533,295.1805645589107,98623.23590917281,299.1349386709152,3.016189989708096,-0.7335698929751757,-0.19171354127464799,389.4001635475057,220.67607581761996,118.37551180748855,51.18343214453598,3640.8073919441676,711794,2050959,420110,1067401,1131904,3118360,1485,559,926,66.51868440769549,0.07547420107572557,0.403,0.265,0.471,0.474,8.15,12.39,5.81,22.92,44.37,18.45,58.13,7.81,52.4,0.646,0.777,0.547,0.635,0.418,41.81,0.625,416.93,28190,44583,1250474,93.01,31.44,120.32,24.55,36.52,48.54,33.38
2019-04-01,2019,4,23,148894.4419999999,0.216448079376405,296.01702234190924,84.5927082191657,303.91785697125385,295.6839437267377,99081.72706372704,298.81884773388384,3.4573290374501235,-1.6441991108007405,0.24183145631742467,507.94047594399734,191.00574819087635,86.95849441713524,65.58484311972003,8477.525195146949,2199210,6346557,835881,2105824,3035091,8452381,2684,758,1926,35.38871760867697,0.4075654120595953,0.378,0.263,0.438,0.434,10.99,6.44,6.37,18.74,33.99,19.63,54.85,7.56,45.64,0.682,0.793,0.615,0.651,0.488,48.83,0.691,460.63,66645,127830,3462563,99.08,34.13,128.56,20.14,41.62,56.88,39.66
2019-04-01,2019,4,24,52809.60099999999,0.32433530505810715,296.1502989291015,81.75936113221874,304.1649704102906,296.0150602975691,99848.76322167143,299.5319539925348,1.7410692855447847,-2.324784057308293,1.4045114631880777,263.64504879535434,116.81445329637494,44.94076281546843,36.666347684099755,2079.52100780403,814504,2464991,268776,703036,1083280,3168027,4585,1260,3325,62.404143686898,0.5997339423576505,0.349,0.217,0.42,0.411,9.4,2.49,5.87,18.54,35.73,17.86,47.7,9.69,43.98,0.684,0.792,0.597,0.678,0.486,48.6,0.661,545.42,16728,40250,1323245,99.36,29.67,137.59,19.74,50.51,57.43,42.26
2019-04-01,2019,4,25,56467.24199999998,0.34433077564616166,295.041818165592,78.9581537084401,304.2516691851143,294.743358867162,98137.93640321774,298.99488709077076,1.130747742196714,-1.812576587349464,1.1503698466030468,464.89820412857677,270.41968754241134,158.4870554526609,51.09219250103014,3576.7038085477166,953958,2838678,351900,927850,1305858,3766528,2723,1189,1534,64.58786437020343,0.5704458637734403,0.385,0.225,0.469,0.462,11.75,3.5,5.19,21.91,44.28,18.98,53.65,8.52,50.86,0.658,0.783,0.555,0.656,0.426,42.55,0.634,474.94,30076,52956,1539820,99.43,28.94,131.16,23.39,40.79,49.69,36.25
2019-04-01,2019,4,26,98049.27099999996,0.3048945064598225,294.88092181857843,78.45622931131874,304.1498010563528,294.7744867692786,98085.97785079549,298.9426040018007,0.8539859859551636,-1.6669310660872896,1.1959686194614965,506.8132069597074,280.94740606521015,166.81425405893094,59.37202133025209,4850.671632160412,2362672,7052210,707695,1744238,3070367,8796448,4865,2149,2716,-0.44469830485932255,0.9343770874117262,0.414,0.318,0.46,0.463,10.83,5.26,9.17,18.0,40.86,18.87,51.86,10.93,45.88,0.673,0.789,0.574,0.673,0.47,47.01,0.635,525.64,66893,120862,3655511,99.47,29.89,133.58,19.12,46.53,54.54,39.72
2019-04-01,2019,4,27,27830.656,0.3315876483935744,295.4596677627207,78.3293573295431,304.777871231561,295.69442391397837,99366.90061348325,299.5605405317381,1.1104521351149022,-1.869834965799132,0.6933664540076595,379.97747696358334,158.17474779471758,58.377811974642476,49.41467348413754,3063.145548987723,861779,2297860,361574,822634,1223353,3120494,1851,674,1177,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63
2019-04-01,2019,4,28,21938.184,0.2748632397828884,295.8062263557242,78.16902810277085,304.6743623344931,296.29024652886176,100169.4205142903,299.9351831216244,0.96730024179317,-2.2958565018515418,0.8988941489517218,261.98370903140545,95.27876001476845,22.97520329861892,35.10880972842931,1920.4289521998585,531495,1520366,226772,547651,758267,2068017,160,98,62,67.70586133759377,0.9925772834564399,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92
2019-04-01,2019,4,29,564760.4269999996,0.2971170650643671,294.571223906612,77.91069793675204,304.77229491132374,294.31075741286526,97765.04916511153,298.75635654984495,0.9001670620834291,-1.6169754894185349,0.7232939112006699,611.2522851333954,316.16689226287735,177.13816444228135,70.67178731313653,7455.623889192866,3393723,10102476,1523652,3914430,4917375,14016906,8772,2982,5790,58.383387763433056,0.2601847872995635,0.403,0.276,0.455,0.478,9.35,4.65,7.95,16.58,40.68,17.67,52.71,10.62,47.15,0.66,0.783,0.555,0.663,0.461,46.07,0.609,496.73,136029,235457,6209932,96.45,27.91,129.67,17.73,42.91,52.7,37.81
2019-04-01,2019,4,31,586513.9929999999,0.3861140202848642,291.01343189562533,73.72393819822427,302.87051448828146,288.75215653438045,92613.543250929,295.98212576915165,0.71184314578875,-0.5600695917477977,-0.12156215366939069,1219.0634021063074,790.4408364699843,579.6918517981786,109.58219854298547,14681.45476727509,5124650,16715216,988646,2882114,6113296,19597330,145413,37762,107651,72.64193129665043,0.8935634401430369,0.282,0.228,0.323,0.295,1.84,2.15,8.97,8.31,30.52,9.73,28.85,6.33,36.12,0.731,0.838,0.638,0.73,0.514,51.43,0.71,749.69,118305,337757,9517313,99.35,18.91,159.36,8.83,62.01,58.71,41.34
2019-04-01,2019,4,32,46074.44699999999,0.419082991383635,294.38744028855746,80.32536473583448,304.62314690372506,293.0980066351193,98997.32078662894,298.0165150818124,1.423610899260042,-0.46162880495246755,-0.15123720443977368,848.862035100337,199.00172275758297,39.01488868126791,122.19618721393475,22256.51521616545,918979,2931472,194192,583480,1113171,3514952,9274,2355,6919,70.22920667670324,1.708860502017973,0.274,0.217,0.319,0.285,0.99,2.07,8.76,8.12,28.87,9.4,26.82,6.75,33.44,0.74,0.835,0.653,0.743,0.552,55.23,0.711,815.43,23183,62171,1747518,99.83,20.59,162.91,8.62,61.16,61.43,44.46
2019-04-01,2019,4,33,43750.426,0.41072884600209214,294.0408795573451,80.43827625716276,306.6023567895199,291.9301142806838,98925.12730081304,297.6352691222324,1.0745057656141823,-0.16589696186425112,-0.020266645468284668,1033.459321864406,179.95551125876483,-30.44846859545155,154.2975919453599,33212.34572211406,4481885,15464239,174030,525690,4655915,15989929,7782,1641,6141,93.12090950117519,6.788112853219186,0.323,0.427,0.292,0.251,1.67,2.41,21.81,4.27,22.38,8.53,22.26,8.36,26.2,0.761,0.835,0.675,0.782,0.647,64.65,0.689,1039.3,52592,147268,7652683,99.92,30.33,168.38,4.47,66.94,70.93,52.53
2019-04-01,2019,4,35,248219.48100000023,0.3646733484152982,291.42530129751395,79.14513550266985,303.8974639619137,287.45573990619397,93947.38245286999,295.2454338713953,1.3073366448547745,-0.37076997724867444,0.28963702169212296,1028.7807143288703,680.7678145890135,380.73395164906265,73.734072973831,9556.338064550037,11630147,39585251,534679,1676948,12164826,41262199,115075,24046,91029,74.01458288976995,4.022964089757919,0.297,0.407,0.263,0.222,0.6,0.38,20.51,4.32,18.55,6.13,16.13,7.05,25.93,0.783,0.845,0.719,0.789,0.629,62.91,0.768,1084.46,166467,636032,20921411,99.91,28.66,173.37,4.53,71.44,70.76,52.58
2019-04-01,2019,4,41,199298.982,0.3331019934108743,290.7144698446923,80.334277048313,302.39339125162314,286.26836857846445,93830.05625046087,294.2741203179047,1.225267578151819,-0.5011043289455441,-0.034539265463501785,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,9331,2072,7259,83.59625413995099,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
2019-04-01,2019,4,42,95560.41099999998,0.32695439208993987,291.3795653439191,84.53082329254794,302.2289131473822,286.6143019204927,97110.84016693608,294.0893668180431,1.6196095952337561,-0.13052997012566314,0.0441691300773928,864.8237384523103,375.9523626569293,170.81200111515906,142.31739360312235,29327.427971001107,1589061,5247913,318438,1000523,1907499,6248436,584,103,481,84.22603877127325,2.333481858615684,0.192,0.128,0.253,0.194,0.78,0.69,5.28,4.13,22.69,3.75,12.36,3.4,26.87,0.774,0.86,0.697,0.773,0.589,58.87,0.759,983.9,45143,142653,3363169,99.81,13.15,172.86,4.37,72.15,65.84,46.22
2019-04-01,2019,4,43,268533.02199999976,0.2859149551890095,290.5087665861133,82.64781223545857,303.0924310281283,285.1191522897745,98951.93289518131,293.5716601699489,1.676195533161354,-0.7252358063398224,0.4035564734264218,450.80164222148846,220.65643626482327,80.91710053433121,67.42313804124554,6569.658978140978,2655710,9100291,449531,1593638,3105241,10693929,493,86,407,87.09739941591548,1.424623314300878,0.234,0.17,0.3,0.231,0.89,0.76,7.1,4.52,27.02,6.03,18.65,4.56,30.8,0.746,0.84,0.642,0.769,0.563,56.29,0.686,959.24,67457,194857,5569515,99.71,16.25,164.45,4.75,66.38,62.95,43.64
2019-04-01,2019,4,50,352086.5610000001,0.41082178132354386,293.27431378320466,74.78057691065237,305.40386727768856,290.2916062852395,96818.62146557661,298.0678013546392,0.8875527835873998,-0.4041487606296867,-0.13872756419421403,659.1494391235038,393.66477409729885,226.51650045079182,72.65779244596642,5956.018786831327,702472,2097238,135232,351786,837704,2449024,15719,4677,11042,78.38443182943801,0.27943006788261043,0.289,0.224,0.369,0.273,3.93,1.36,8.32,7.67,31.01,9.08,26.83,5.69,33.9,0.729,0.833,0.629,0.74,0.536,53.6,0.682,799.34,15831,47677,1198287,98.63,24.97,158.74,8.21,59.39,60.31,43.09
2019-04-01,2019,4,51,903207.0499999998,0.40483718351700504,295.7533406578794,83.4430707656128,305.10748743305464,293.1245360161427,97423.17901223569,298.77837281879596,1.4202265028012788,-0.19796016843213798,-0.13726640686087996,643.4073101509593,330.73179909282896,191.27939239345238,76.18472973045398,7479.342402525187,859787,2482801,204230,552321,1064017,3035122,1590,549,1041,79.05379605506293,0.09514243361287446,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34
2019-04-01,2019,4,52,340242.85400000017,0.4475608773081711,292.6240697538644,77.2115221992233,303.0121747564388,290.8713125894044,92771.23847442065,296.8540285013268,1.2270605341193355,-0.5331918402252648,-0.06752286994696921,1030.4609085130921,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,1788402,5420714,186737,583074,1975139,6003788,23101,5389,17712,80.76207865601262,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87
2019-04-01,2019,4,53,5760.7840000000015,0.3513032048845938,291.45831971115564,77.26594758559871,301.54411308320095,290.60044749943256,90084.64496839023,295.63662943054834,1.1989796771324968,-0.6236359179795236,-0.07877167372160147,1345.0,1034.5635178543582,734.0,113.28742885662999,12834.041536946,796905,2482210,32333,87950,829238,2570160,6968,1720,5248,86.52608388756781,10.217211449211248,0.294,0.412,0.265,0.204,0.72,1.13,22.45,3.47,17.14,5.13,16.0,7.58,18.69,0.824,0.873,0.742,0.863,0.723,72.32,0.751,1715.11,10706,36652,1361053,99.91,23.48,171.62,3.66,71.62,76.39,61.0
