system:index,CD_MUN,LC_Type1,Municipality_Area,.geo
3203007,3203007,4072648.1689338237,4.6190519965034026E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203056,3203056,5732354.8125,6.617764501085715E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203106,3203106,3739543.375,1.7783698950576818E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203130,3203130,2991164.203125,2.855778020631812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203163,3203163,747799.328125,4.597156385913424E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203205,3203205,3.514227277935049E7,3.5067832426061773E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203304,3203304,498462.6875,3.224101174312616E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203320,3203320,1.2057951945036765E7,1.30625678101272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203346,3203346,1994307.4375,2.8630864118432236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203353,3203353,1246255.203125,3.286263988877529E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203403,3203403,5235568.578125,8.718296195688703E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203502,3203502,5731739.875,1.1025618441117163E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203601,3203601,2862399.754534314,5.42260955727614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203700,3203700,1994303.375,6.807400828034182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203809,3203809,1745164.796875,3.2817476681548506E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203908,3203908,8224448.265625,1.4440461973553565E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204005,3204005,498488.40625,8.403907039969281E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204054,3204054,3829052.1899509802,4.3483934335469186E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204104,3204104,4520068.685968137,9.762067419789027E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204203,3204203,7652190.79319853,7.425220742490904E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204252,3204252,3365759.929473039,3.6125083279900926E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204302,3204302,498629.84375,5.9652742645813E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204351,3204351,2492458.328125,6.43875017799452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204401,3204401,2991669.0625,2.050340059156585E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204500,3204500,834830.5715686274,7.20408224896713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204559,3204559,7453807.568321078,7.37333656674554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204609,3204609,8885747.858455881,6.850370390599144E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204658,3204658,903131.3352941177,2.994902789511334E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204708,3204708,5577039.258455883,4.362216971047388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204807,3204807,997248.09375,2.7424600497513515E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204906,3204906,2.107769519117647E7,2.353324522078716E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204955,3204955,747788.640625,3.429559663441953E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205002,3205002,1.2710297247463231E8,5.492197917260065E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205010,3205010,3738644.0,5.888296071126539E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205036,3205036,6309674.797365196,4.189377315291378E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205069,3205069,5982848.4375,1.8644043025738978E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205101,3205101,2.1691849622794118E7,3.1317104632430893E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205150,3205150,1246112.65625,4.346096077115861E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205176,3205176,996944.6875,4.7178902264277554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205200,3205200,7.320646413694851E7,2.1082482010427958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205309,3205309,4.9342476154901944E7,9.740205180908369E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100055,2100055,4480328.9375,5.830682184561423E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100105,2100105,0.0,3.729559494084109E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100154,2100154,0.0,4.442627329240951E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100204,2100204,2601121.7052696077,1.173182166145214E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100303,2100303,497808.53125,1.9507094050780823E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100402,2100402,746699.484375,5.2669170191118985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100436,2100436,746701.15625,3.944857748454472E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100477,2100477,0.0,1.884197655190407E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100550,2100550,0.0,5.046535744260664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100600,2100600,0.0,7.472217400572722E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100709,2100709,0.0,9.467568642654253E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100808,2100808,791587.4405637255,6.116071131041462E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100832,2100832,0.0,3.42647499250857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100873,2100873,0.0,8.087814145889634E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100907,2100907,2488910.28125,1.797697317428852E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100956,2100956,0.0,2.9891015958785567E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101004,2101004,2488948.59375,1.1051611141750696E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101103,2101103,815971.1128063726,1.6117753097407204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101202,2101202,4231311.90625,1.6640578988146648E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101251,2101251,0.0,5.453805126665679E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101301,2101301,0.0,8.543001299183589E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101350,2101350,0.0,4.154933820347442E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101400,2101400,5227733.5625,1.3196550560575922E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101509,2101509,2030477.030392157,2.2189535241557245E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101608,2101608,746739.546875,5.210294954390457E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101707,2101707,248890.21875,3.059619816816769E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101731,2101731,0.0,5.721454272507213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101772,2101772,51731.38394607844,1.4861653499452457E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101806,2101806,0.0,1.7923066880498343E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101905,2101905,2986661.90625,7.93750750831157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101939,2101939,0.0,2.4826891806624076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101970,2101970,0.0,4.021313740557898E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102002,2102002,10736.66256127451,6.617569317302301E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102036,2102036,746706.921875,2.688760565736003E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102077,2102077,0.0,4.4713352366861606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102101,2102101,746689.0,1.078017453901664E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102150,2102150,0.0,9.903848613974732E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102200,2102200,0.0,1.4823197979855123E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102309,2102309,0.0,1.5894363695474057E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102325,2102325,0.0,2.556028435056113E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102358,2102358,0.0,8.245533580451055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102374,2102374,0.0,8.688880377864078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102408,2102408,0.0,5.476752331984574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102507,2102507,497788.0625,6.650045766966565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102556,2102556,746763.21875,6.161880112521576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102606,2102606,0.0,1.6421932437772996E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102705,2102705,995583.9375,7.764402570650618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102754,2102754,2986855.25,5.928680430056747E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102804,2102804,0.0,6.294416506497475E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102903,2102903,0.0,1.2666185367304187E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103000,2103000,1.41876734375E7,5.224792073714745E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103109,2103109,0.0,2.864872167757679E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103125,2103125,995549.71875,3.2096437728179467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103158,2103158,0.0,1.1730578613461523E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103174,2103174,0.0,8.438409126686474E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103208,2103208,4977934.90625,3.2617675739782677E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103257,2103257,0.0,1.4692292492142494E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103307,2103307,7239665.252389707,4.380808709102579E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103406,2103406,4480217.046875,9.813922128749067E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103505,2103505,0.0,1.9872834491953344E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103554,2103554,0.0,7.288686753608075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103604,2103604,0.0,2.2736946030051856E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103703,2103703,746657.640625,1.2632389241094894E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103752,2103752,0.0,3.336942268071326E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103802,2103802,1742356.78125,3.6006610404268634E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103901,2103901,1244498.53125,3.188967568438423E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104008,2104008,0.0,4.543993179793221E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104057,2104057,0.0,2.73196879303652E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104073,2104073,0.0,1.6327914961122625E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104081,2104081,0.0,5.108663791219589E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104099,2104099,0.0,3.7065671538228965E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104107,2104107,497863.125,1.8613344307161343E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104206,2104206,0.0,6.980435760304681E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104305,2104305,0.0,7.233554669435642E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104404,2104404,0.0,8.874580887448921E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104503,2104503,0.0,4.4780760512369764E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104552,2104552,1493493.75,6.186451012393469E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104602,2104602,1107901.338480392,8.205622771468606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104628,2104628,0.0,3.74797715885449E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104651,2104651,995577.9375,1.1492027454477928E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104677,2104677,0.0,1.041767683434799E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104701,2104701,0.0,2.7263127787124896E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104800,2104800,0.0,8.900263007384052E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104909,2104909,248887.15625,4.809986325177491E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105005,2105005,208871.85453431372,1.722269376894981E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105104,2105104,0.0,1.129455006560333E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105153,2105153,0.0,3.703113373496737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105203,2105203,0.0,3.4773864496518546E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105302,2105302,2.8873942390625E7,1.3750286064083288E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105351,2105351,0.0,1.249843147404407E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105401,2105401,5365377.786335784,1.4851299877466292E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105427,2105427,1991226.53125,3.5992443906180916E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105450,2105450,0.0,5.942009141726533E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105476,2105476,0.0,1.9709434349253693E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105500,2105500,1991298.0625,1.1420824716404164E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105609,2105609,0.0,7.061665113060101E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105658,2105658,0.0,5.710283207418416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105708,2105708,995618.65625,1.245901073478886E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105807,2105807,0.0,3.299706282394402E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105906,2105906,995594.4375,6.342588469511116E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105922,2105922,0.0,1.5195624856909525E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105948,2105948,0.0,2.2174847645115915E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105963,2105963,0.0,7.474624826674857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105989,2105989,0.0,1.0682342159075152E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106003,2106003,0.0,3.233498431569026E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106102,2106102,0.0,3.612624728337217E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106201,2106201,0.0,4.7441785193475145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106300,2106300,746682.71875,4.3636729333116674E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106326,2106326,0.0,6.386072162390682E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106359,2106359,0.0,1.4087605794572823E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106375,2106375,0.0,7.643448407482518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106409,2106409,949708.7770833333,5.509809091654319E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106508,2106508,1493353.78125,4.124597338126994E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106607,2106607,497826.859375,2.1178853093943763E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106631,2106631,0.0,7.979763983470829E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106672,2106672,0.0,6.376311045721471E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106706,2106706,0.0,8.559138628423476E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106755,2106755,3982324.09375,3.4261551159563464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106805,2106805,1493321.25,6.900159583540393E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106904,2106904,497789.78125,1.251088345174302E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107001,2107001,0.0,1.4949885997885454E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107100,2107100,178615.68890931373,1.7197528004903555E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107209,2107209,0.0,5.447859129794554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107258,2107258,0.0,7.462971601498836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107308,2107308,0.0,9.82576998882207E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107357,2107357,0.0,2.4635473572537646E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107407,2107407,0.0,6.984084284540346E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107456,2107456,0.0,2.0076937590815052E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107506,2107506,1.15181903091299E7,1.2776040972887795E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107605,2107605,0.0,5.345319869776055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107704,2107704,995697.609375,5.3281148131973565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107803,2107803,2032319.1757352941,3.258894234171245E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107902,2107902,0.0,1.3642129157623565E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108009,2108009,0.0,1.6422146750816195E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108058,2108058,0.0,9.841046719656119E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108108,2108108,0.0,1.1737606368734648E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108207,2108207,1156670.2224264706,2.6321920346517542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108256,2108256,0.0,1.7616732487206905E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108306,2108306,2737830.453125,8.044770966035696E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108405,2108405,0.0,3.997704519203228E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108454,2108454,497803.375,8.283582312381887E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108504,2108504,995583.125,2.6947676597804E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108603,2108603,6471113.765625,1.519725878731016E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108702,2108702,0.0,5.475592090587602E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108801,2108801,995586.5625,6.918108248429475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108900,2108900,995620.375,9.94769667692335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109007,2109007,497846.375,1.4266564535307686E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109056,2109056,0.0,2.4607439186220038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109106,2109106,3280750.871262255,7.749501715346496E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109205,2109205,497784.34375,3.5714815895102495E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109239,2109239,0.0,4.396197230326386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109270,2109270,0.0,7.294175658176302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109304,2109304,4880.29044117647,3.3223023728832525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109403,2109403,39041.4681372549,1.343120339508652E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109452,2109452,1991108.0,7.956692697594254E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109502,2109502,0.0,6.430060442228107E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109551,2109551,0.0,7.36645384186382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109601,2109601,2737806.234375,6.50883308154469E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109700,2109700,0.0,2.486678404028699E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109759,2109759,450971.215992647,6.259320641063582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109809,2109809,248887.921875,2.200952212622585E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109908,2109908,6169698.380330882,7.901710058682711E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110005,2110005,746697.046875,4.85853777928589E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110039,2110039,0.0,1.0150173090071703E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110104,2110104,0.0,1.436690353202567E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110203,2110203,1493355.9375,7.601607066857861E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110237,2110237,0.0,9.361661264018166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110278,2110278,0.0,1.589869155019874E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
